timeStamp;userID;targetApp;eventType;url;content;target.workbookName;target.sheetName;target.id;target.class;target.tagName;target.type;target.name;target.value;target.innerText;target.checked;target.href;target.option
2019-03-20T05:22:34.583Z;vleno;Chrome;paste;;09/11/1987;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:22:38.449Z;vleno;Chrome;editField;;;;;Date-date;NA;INPUT;text;date;09-11-1987;;;;NA
2019-03-20T05:22:41.017Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;E33;NA;;;;China;;;;NA
2019-03-20T05:22:41.065Z;;OS-Clipboard;copy;;China;;;;NA;;;;;;;;NA
2019-03-20T05:22:42.511Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:22:42.671Z;vleno;Chrome;paste;;China;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:22:43.080Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;SingleLine;China;;;;NA
2019-03-20T05:22:46.351Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;C33;NA;;;;+61 035 311 5923;;;;NA
2019-03-20T05:22:46.434Z;;OS-Clipboard;copy;;+61 035 311 5923;;;;NA;;;;;;;;NA
2019-03-20T05:22:47.670Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:22:47.887Z;vleno;Chrome;paste;;+61 035 311 5923;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:22:52.719Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;countrycode;035-311-5923;;;;NA
2019-03-20T05:22:55.356Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;D33;NA;;;;atsao@gmail.com;;;;NA
2019-03-20T05:22:55.448Z;;OS-Clipboard;copy;;atsao@gmail.com;;;;NA;;;;;;;;NA
2019-03-20T05:22:56.887Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:22:57.079Z;vleno;Chrome;paste;;atsao@gmail.com;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:22:57.455Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Email;atsao@gmail.com;;;;NA
2019-03-20T05:22:59.158Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;F33;NA;;;;317 Bourke Street, Melbourne, VIC 3000, Melbourne, Australia;;;;NA
2019-03-20T05:23:04.486Z;;OS-Clipboard;copy;;317 Bourke Street, Melbourne;;;;NA;;;;;;;;NA
2019-03-20T05:23:06.006Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:23:06.160Z;vleno;Chrome;paste;;317 Bourke Street, Melbourne;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:23:06.455Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_AddressLine1;317 Bourke Street, Melbourne;;;;NA
2019-03-20T05:23:10.285Z;;OS-Clipboard;copy;;Melbourne;;;;NA;;;;;;;;NA
2019-03-20T05:23:11.911Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:23:12.121Z;vleno;Chrome;paste;;Melbourne;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:23:12.535Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_City;Melbourne;;;;NA
2019-03-20T05:23:16.001Z;;OS-Clipboard;copy;;VIC;;;;NA;;;;;;;;NA
2019-03-20T05:23:17.487Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:23:17.664Z;vleno;Chrome;paste;;VIC;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:23:17.975Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_Region;VIC;;;;NA
2019-03-20T05:23:21.463Z;;OS-Clipboard;copy;;3000;;;;NA;;;;;;;;NA
2019-03-20T05:23:23.320Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:23:23.535Z;vleno;Chrome;paste;;3000;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:23:23.895Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_ZipCode;3000;;;;NA
2019-03-20T05:23:26.845Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T05:23:29.423Z;vleno;Chrome;editField;;;;;Address_Country;NA;SELECT;select-one;Address_Country;Australia;;;;NA
2019-03-20T05:23:31.407Z;vleno;Chrome;mouseClick;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T05:23:31.408Z;vleno;Chrome;editField;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T05:23:32.886Z;vleno;Chrome;mouseClick;;;;;;NA;BUTTON;submit;;submit;Submit;;;NA
2019-03-20T05:23:34.035Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM/thankyou;;;;;NA;;;;;;;;NA
2019-03-20T05:23:35.889Z;vleno;Chrome;mouseClick;;;;;;NA;B;;;;Add another response;;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;NA
2019-03-20T05:23:36.242Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;;;;;NA;;;;;;;;NA
2019-03-20T05:23:40.105Z;vleno;Excel;editCell;;;StudentRecords.xlsx;Sheet2;F33;NA;;;;317 Bourke Street, Melbourne, VIC 3000, Melbourne, Australia;;;;NA
2019-03-20T05:23:40.105Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;A34;NA;;;;Dong Wu;;;;NA
2019-03-20T05:23:40.198Z;;OS-Clipboard;copy;;Dong Wu;;;;NA;;;;;;;;NA
2019-03-20T05:23:41.617Z;vleno;Chrome;paste;;Dong Wu;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T05:23:44.255Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_First;Dong;;;;NA
2019-03-20T05:23:44.328Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:23:44.518Z;vleno;Chrome;paste;;Dong Wu;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:23:46.679Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_Last;Wu;;;;NA
2019-03-20T05:23:49.101Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;B34;NA;;;;26/02/1988;;;;NA
2019-03-20T05:23:49.157Z;;OS-Clipboard;copy;;26/02/1988;;;;NA;;;;;;;;NA
2019-03-20T05:23:50.633Z;vleno;Chrome;mouseClick;;;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:23:50.785Z;vleno;Chrome;paste;;26/02/1988;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:23:54.500Z;vleno;Chrome;editField;;;;;Date-date;NA;INPUT;text;date;26-02-1988;;;;NA
2019-03-20T05:23:56.858Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;E34;NA;;;;China;;;;NA
2019-03-20T05:23:56.902Z;;OS-Clipboard;copy;;China;;;;NA;;;;;;;;NA
2019-03-20T05:23:58.319Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:23:58.462Z;vleno;Chrome;paste;;China;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:23:58.815Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;SingleLine;China;;;;NA
2019-03-20T05:24:04.311Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;C34;NA;;;;+61 024 660 0919;;;;NA
2019-03-20T05:24:04.393Z;;OS-Clipboard;copy;;+61 024 660 0919;;;;NA;;;;;;;;NA
2019-03-20T05:24:05.590Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:24:05.798Z;vleno;Chrome;paste;;+61 024 660 0919;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:24:11.831Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;countrycode;024-660-0919;;;;NA
2019-03-20T05:24:14.137Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;D34;NA;;;;dwu@gmail.com;;;;NA
2019-03-20T05:24:14.208Z;;OS-Clipboard;copy;;dwu@gmail.com;;;;NA;;;;;;;;NA
2019-03-20T05:24:15.718Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:24:15.886Z;vleno;Chrome;paste;;dwu@gmail.com;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:24:16.271Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Email;dwu@gmail.com;;;;NA
2019-03-20T05:24:21.265Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;F34;NA;;;;478 Drummond Street, Carlton, VIC 3053, Melbourne, Australia;;;;NA
2019-03-20T05:24:24.737Z;;OS-Clipboard;copy;;478 Drummond Street, Carlton;;;;NA;;;;;;;;NA
2019-03-20T05:24:26.719Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:24:26.912Z;vleno;Chrome;paste;;478 Drummond Street, Carlton;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:24:27.279Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_AddressLine1;478 Drummond Street, Carlton;;;;NA
2019-03-20T05:24:30.605Z;;OS-Clipboard;copy;;Melbourne;;;;NA;;;;;;;;NA
2019-03-20T05:24:32.248Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:24:32.456Z;vleno;Chrome;paste;;Melbourne;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:24:32.807Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_City;Melbourne;;;;NA
2019-03-20T05:24:35.583Z;;OS-Clipboard;copy;;VIC;;;;NA;;;;;;;;NA
2019-03-20T05:24:37.102Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:24:37.401Z;vleno;Chrome;paste;;VIC;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:24:37.743Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_Region;VIC;;;;NA
2019-03-20T05:24:41.396Z;;OS-Clipboard;copy;;3053;;;;NA;;;;;;;;NA
2019-03-20T05:24:42.927Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:24:43.129Z;vleno;Chrome;paste;;3053;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:24:43.543Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_ZipCode;3053;;;;NA
2019-03-20T05:24:46.425Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T05:24:49.479Z;vleno;Chrome;editField;;;;;Address_Country;NA;SELECT;select-one;Address_Country;Australia;;;;NA
2019-03-20T05:24:50.655Z;vleno;Chrome;mouseClick;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T05:24:50.656Z;vleno;Chrome;editField;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T05:24:51.850Z;vleno;Chrome;mouseClick;;;;;;NA;BUTTON;submit;;submit;Submit;;;NA
2019-03-20T05:24:52.984Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM/thankyou;;;;;NA;;;;;;;;NA
2019-03-20T05:24:55.818Z;vleno;Chrome;mouseClick;;;;;;NA;B;;;;Add another response;;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;NA
2019-03-20T05:24:56.144Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;;;;;NA;;;;;;;;NA
2019-03-20T05:25:03.714Z;vleno;Excel;editCell;;;StudentRecords.xlsx;Sheet2;F34;NA;;;;478 Drummond Street, Carlton, VIC 3053, Melbourne, Australia;;;;NA
2019-03-20T05:25:03.714Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;A35;NA;;;;Long Kao;;;;NA
2019-03-20T05:25:04.184Z;;OS-Clipboard;copy;;Long Kao;;;;NA;;;;;;;;NA
2019-03-20T05:25:05.718Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T05:25:05.974Z;vleno;Chrome;paste;;Long Kao;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T05:25:08.863Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_First;Long;;;;NA
2019-03-20T05:25:08.934Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:25:09.246Z;vleno;Chrome;paste;;Long Kao;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:25:11.159Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_Last;Kao;;;;NA
2019-03-20T05:25:14.139Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;B35;NA;;;;18/04/1988;;;;NA
2019-03-20T05:25:14.208Z;;OS-Clipboard;copy;;18/04/1988;;;;NA;;;;;;;;NA
2019-03-20T05:25:15.787Z;vleno;Chrome;mouseClick;;;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:25:16.000Z;vleno;Chrome;paste;;18/04/1988;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:25:19.763Z;vleno;Chrome;editField;;;;;Date-date;NA;INPUT;text;date;18-04-1988;;;;NA
2019-03-20T05:25:23.939Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;E35;NA;;;;China;;;;NA
2019-03-20T05:25:23.995Z;;OS-Clipboard;copy;;China;;;;NA;;;;;;;;NA
2019-03-20T05:25:25.272Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:25:25.454Z;vleno;Chrome;paste;;China;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:25:25.854Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;SingleLine;China;;;;NA
2019-03-20T05:25:28.362Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;C35;NA;;;;+61 073 394 8086;;;;NA
2019-03-20T05:25:28.410Z;;OS-Clipboard;copy;;+61 073 394 8086;;;;NA;;;;;;;;NA
2019-03-20T05:25:29.975Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:25:30.149Z;vleno;Chrome;paste;;+61 073 394 8086;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:25:35.022Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;countrycode;073-394-8086;;;;NA
2019-03-20T05:25:37.701Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;D35;NA;;;;lkao@gmail.com;;;;NA
2019-03-20T05:25:37.807Z;;OS-Clipboard;copy;;lkao@gmail.com;;;;NA;;;;;;;;NA
2019-03-20T05:25:39.022Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:25:39.199Z;vleno;Chrome;paste;;lkao@gmail.com;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:25:39.550Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Email;lkao@gmail.com;;;;NA
2019-03-20T05:25:42.167Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;F35;NA;;;;14 Aquitania Way, Docklands, VIC 3008, Melbourne, Australia;;;;NA
2019-03-20T05:25:45.493Z;;OS-Clipboard;copy;;14 Aquitania Way, Docklands;;;;NA;;;;;;;;NA
2019-03-20T05:25:47.165Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:25:47.357Z;vleno;Chrome;paste;;14 Aquitania Way, Docklands;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:25:47.670Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_AddressLine1;14 Aquitania Way, Docklands;;;;NA
2019-03-20T05:25:51.042Z;;OS-Clipboard;copy;;Melbourne;;;;NA;;;;;;;;NA
2019-03-20T05:25:52.391Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:25:52.535Z;vleno;Chrome;paste;;Melbourne;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:25:52.846Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_City;Melbourne;;;;NA
2019-03-20T05:25:58.016Z;;OS-Clipboard;copy;;VIC;;;;NA;;;;;;;;NA
2019-03-20T05:25:59.937Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:26:00.132Z;vleno;Chrome;paste;;VIC;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:26:00.454Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_Region;VIC;;;;NA
2019-03-20T05:26:05.511Z;;OS-Clipboard;copy;;3008;;;;NA;;;;;;;;NA
2019-03-20T05:26:07.079Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:26:07.223Z;vleno;Chrome;paste;;3008;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:26:07.702Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_ZipCode;3008;;;;NA
2019-03-20T05:26:11.125Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T05:26:13.847Z;vleno;Chrome;editField;;;;;Address_Country;NA;SELECT;select-one;Address_Country;Australia;;;;NA
2019-03-20T05:26:15.302Z;vleno;Chrome;mouseClick;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T05:26:15.302Z;vleno;Chrome;editField;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T05:26:16.401Z;vleno;Chrome;mouseClick;;;;;;NA;BUTTON;submit;;submit;Submit;;;NA
2019-03-20T05:26:17.578Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM/thankyou;;;;;NA;;;;;;;;NA
2019-03-20T05:26:19.331Z;vleno;Chrome;mouseClick;;;;;;NA;A;;;;Add another response;;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;NA
2019-03-20T05:26:19.681Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;;;;;NA;;;;;;;;NA
2019-03-20T05:26:23.522Z;vleno;Excel;editCell;;;StudentRecords.xlsx;Sheet2;F35;NA;;;;14 Aquitania Way, Docklands, VIC 3008, Melbourne, Australia;;;;NA
2019-03-20T05:26:23.522Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;A36;NA;;;;Arkady Yuriev;;;;NA
2019-03-20T05:26:23.583Z;;OS-Clipboard;copy;;Arkady Yuriev;;;;NA;;;;;;;;NA
2019-03-20T05:26:25.071Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T05:26:25.294Z;vleno;Chrome;paste;;Arkady Yuriev;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T05:26:27.638Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_First;Arkady;;;;NA
2019-03-20T05:26:27.710Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:26:27.894Z;vleno;Chrome;paste;;Arkady Yuriev;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:26:30.753Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_Last;Yuriev;;;;NA
2019-03-20T05:26:33.293Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;B36;NA;;;;18/11/1988;;;;NA
2019-03-20T05:26:33.331Z;;OS-Clipboard;copy;;18/11/1988;;;;NA;;;;;;;;NA
2019-03-20T05:26:34.425Z;vleno;Chrome;mouseClick;;;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:26:34.574Z;vleno;Chrome;paste;;18/11/1988;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:26:38.138Z;vleno;Chrome;editField;;;;;Date-date;NA;INPUT;text;date;18-11-1988;;;;NA
2019-03-20T05:26:40.766Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;E36;NA;;;;Russia;;;;NA
2019-03-20T05:26:40.806Z;;OS-Clipboard;copy;;Russia;;;;NA;;;;;;;;NA
2019-03-20T05:26:42.047Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:26:42.238Z;vleno;Chrome;paste;;Russia;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:26:42.598Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;SingleLine;Russia;;;;NA
2019-03-20T05:26:45.125Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;C36;NA;;;;+61 244 557 2104;;;;NA
2019-03-20T05:26:45.230Z;;OS-Clipboard;copy;;+61 244 557 2104;;;;NA;;;;;;;;NA
2019-03-20T05:26:46.431Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:26:46.574Z;vleno;Chrome;paste;;+61 244 557 2104;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:26:51.766Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;countrycode;244-557-2104;;;;NA
2019-03-20T05:26:54.207Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;D36;NA;;;;ayuriev@gmail.com;;;;NA
2019-03-20T05:26:54.265Z;;OS-Clipboard;copy;;ayuriev@gmail.com;;;;NA;;;;;;;;NA
2019-03-20T05:26:55.550Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:26:55.766Z;vleno;Chrome;paste;;ayuriev@gmail.com;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:26:56.150Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Email;ayuriev@gmail.com;;;;NA
2019-03-20T05:26:58.150Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;F36;NA;;;;36 South Wharf Drive, Docklands, VIC 3008, Melbourne, Australia;;;;NA
2019-03-20T05:27:01.851Z;;OS-Clipboard;copy;;36 South Wharf Drive, Docklands;;;;NA;;;;;;;;NA
2019-03-20T05:27:03.262Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:27:03.433Z;vleno;Chrome;paste;;36 South Wharf Drive, Docklands;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:27:03.711Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_AddressLine1;36 South Wharf Drive, Docklands;;;;NA
2019-03-20T05:27:09.530Z;;OS-Clipboard;copy;;Melbourne,;;;;NA;;;;;;;;NA
2019-03-20T05:27:16.378Z;;OS-Clipboard;copy;;Melbourne;;;;NA;;;;;;;;NA
2019-03-20T05:27:19.270Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:27:19.430Z;vleno;Chrome;paste;;Melbourne;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:27:19.983Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_City;Melbourne;;;;NA
2019-03-20T05:27:22.933Z;;OS-Clipboard;copy;;VIC;;;;NA;;;;;;;;NA
2019-03-20T05:27:24.606Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:27:24.770Z;vleno;Chrome;paste;;VIC;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:27:25.070Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_Region;VIC;;;;NA
2019-03-20T05:27:28.025Z;;OS-Clipboard;copy;;3008;;;;NA;;;;;;;;NA
2019-03-20T05:27:29.494Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:27:29.652Z;vleno;Chrome;paste;;3008;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:27:29.998Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_ZipCode;3008;;;;NA
2019-03-20T05:27:32.434Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T05:27:34.607Z;vleno;Chrome;editField;;;;;Address_Country;NA;SELECT;select-one;Address_Country;Australia;;;;NA
2019-03-20T05:27:36.830Z;vleno;Chrome;mouseClick;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T05:27:36.831Z;vleno;Chrome;editField;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T05:27:37.628Z;vleno;Chrome;mouseClick;;;;;;NA;BUTTON;submit;;submit;Submit;;;NA
2019-03-20T05:27:38.769Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM/thankyou;;;;;NA;;;;;;;;NA
2019-03-20T05:27:40.784Z;vleno;Chrome;mouseClick;;;;;;NA;B;;;;Add another response;;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;NA
2019-03-20T05:27:41.144Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;;;;;NA;;;;;;;;NA
2019-03-20T05:27:45.928Z;vleno;Excel;editCell;;;StudentRecords.xlsx;Sheet2;F36;NA;;;;36 South Wharf Drive, Docklands, VIC 3008, Melbourne, Australia;;;;NA
2019-03-20T05:27:45.929Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;A37;NA;;;;Kristian Valda;;;;NA
2019-03-20T05:27:46.403Z;;OS-Clipboard;copy;;Kristian Valda;;;;NA;;;;;;;;NA
2019-03-20T05:27:48.718Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_First;;;;;NA
